id	organism	seedid	oxygenstat	metabolism	gram	mtype	genes	reactions	metabolites	draftcreator	draftcreated	ncbiid	platform	kbaseid	file	ncbi_taxid	kingdom	phylum	class	order	family	genus	species
Ruminococcaceae_bacterium_D16	Ruminococcaceae bacterium D16	Ruminococcaceae bacterium D16 (552398.3)	Obligate anaerobe	Uncharacterized	Uncharacterized	Uncharacterized	652	1643	1197	Ines Thiele	06/29/12	552398.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcaceae_bacterium_D16.xml	552398	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Lawsonibacter	s__Lawsonibacter sp000177015
Ruminococcus_albus_7	Ruminococcus albus 7 = DSM 20455	Ruminococcus albus 7 (697329.5)	Obligate anaerobe	Saccharolytic, fermentative	Positive		723	1179	973	Laura Kutt	04/18/16	697329.0	Kbase	kb|g.242552	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_albus_7.xml	697329	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus_D	s__Ruminococcus_D albus
Ruminococcus_bicirculans_80_3	Ruminococcus bicirculans 80/3		Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	532	1032	816	Eugen Bauer	06/01/14	1160721.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_bicirculans_80_3.xml	1160721	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus_D	s__Ruminococcus_D bicirculans
Ruminococcus_bromii_L2_63	Ruminococcus bromii L2-63	Ruminococcus bromii L2-63 (657321.5)	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	480	1078	863	Ines Thiele	04/20/12	657321.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_bromii_L2_63.xml	657321	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Ruminococcus_E	s__Ruminococcus_E bromii_B
Ruminococcus_callidus_ATCC_2776001	Ruminococcus callidus ATCC 2776001		Obligate anaerobe	Saccharolytic, fermentative	Positive		565	1142	912	Laura Kutt	04/18/16	411473.0	ModelSEED	kb|g.215865	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_callidus_ATCC_2776001.xml	411473	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus_C	s__Ruminococcus_C callidus
Ruminococcus_champanellensis_18P13	Ruminococcus champanellensis 18P13	Ruminococcus sp. 18P13 (213810.4)	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	486	882	765	Ines Thiele	06/25/12	213810.0	ModelSEED		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_champanellensis_18P13.xml	213810	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus_F	s__Ruminococcus_F champanellensis
Ruminococcus_flavefaciens_ATCC_19208	Ruminococcus flavefaciens ATCC 19208		Obligate anaerobe	Saccharolytic, fermentative	Positive		627	1169	951	Laura Kutt	04/18/16	1336236.0	Kbase	kb|g.210295	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_flavefaciens_ATCC_19208.xml	1336236	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus	s__Ruminococcus flavefaciens
Ruminococcus_flavefaciens_FD_1	Ruminococcus flavefaciens FD-1	Ruminococcus flavefaciens FD-1 (641112.4)	Obligate anaerobe	Saccharolytic, fermentative	Positive		733	1148	940	Laura Kutt	05/30/16	641112.0	Kbase	kb|g.2724	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_flavefaciens_FD_1.xml	641112	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus	s__Ruminococcus flavefaciens_A
Ruminococcus_gauvreauii_DSM_19829	Ruminococcus gauvreauii DSM 19829		Obligate anaerobe	Saccharolytic, fermentative	Positive		955	1275	1034	Laura Kutt	04/18/16	1123075.0	Kbase	kb|g.207264	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_gauvreauii_DSM_19829.xml	1123075	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Ruminococcus_G	s__Ruminococcus_G gauvreauii
Ruminococcus_gnavus_ATCC_29149	Ruminococcus gnavus ATCC 29149	Ruminococcus gnavus ATCC 29149 (411470.6)	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	768	2225	1339	Ines Thiele	06/25/12	411470.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_gnavus_ATCC_29149.xml	411470	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Ruminococcus_B	s__Ruminococcus_B gnavus
Ruminococcus_lactaris_ATCC_29176	Ruminococcus lactaris ATCC 29176	Ruminococcus lactaris ATCC 29176 (471875.6)	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	608	2046	1255	Ines Thiele	04/20/12	471875.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_lactaris_ATCC_29176.xml	471875	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Mediterraneibacter	s__Mediterraneibacter lactaris
Ruminococcus_obeum_A2_162	Ruminococcus obeum A2-162	Ruminococcus obeum A2-162 (657314.3)	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	765	1635	1177	Ines Thiele	04/20/12	657314.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_obeum_A2_162.xml	657314	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia_A	s__Blautia_A obeum_B
Ruminococcus_sp_5_1_39BFAA	Ruminococcus sp. 5_1_39BFAA	Ruminococcus sp. 5_1_39BFAA (457412.4)	Obligate anaerobe	Saccharolytic, fermentative	Structurally positive but may stain negative	Commensal	780	1093	898	Ines Thiele	06/29/12	457412.0	ModelSEED		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_sp_5_1_39BFAA.xml	457412	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia_A	s__Blautia_A wexlerae
Ruminococcus_sp_SR1_5	Ruminococcus sp. SR1/5	Ruminococcus sp. SR1/5 (657323.3)	Obligate anaerobe	Saccharolytic, fermentative	Structurally positive but may stain negative	Commensal	813	1941	1270	Ines Thiele	04/20/12	657323.0	ModelSEED		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_sp_SR1_5.xml	657323	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia_A	s__Blautia_A massiliensis
Ruminococcus_torques_ATCC_27756	Ruminococcus torques ATCC 27756	Ruminococcus torques ATCC 27756 (411460.6)	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	588	2274	1195	Ines Thiele	06/29/12	411460.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_torques_ATCC_27756.xml	411460	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Mediterraneibacter	s__Mediterraneibacter torques
Ruminococcus_torques_L2_14	Ruminococcus torques L2-14	Ruminococcus torques L2-14 (657313.3)	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	751	1963	1287	Ines Thiele	04/20/12	657313.0	Kbase		/proj/gibbons/refs/micom_databases/recipes/agora1/models/Ruminococcus_torques_L2_14.xml	657313	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Mediterraneibacter	s__Mediterraneibacter faecis
Scardovia_inopinata_F0304	Scardovia inopinata F0304	Scardovia inopinata F0304 (641146.3)	Obligate anaerobe	Saccharolytic, fermentative	Positive	Commensal	455	1051	847	chenry	04/15/16	641146.0	Kbase	kb|g.2728	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Scardovia_inopinata_F0304.xml	641146	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Bifidobacteriaceae	g__Scardovia	s__Scardovia inopinata
Schlesneria_paludicola_DSM_18645	Schlesneria paludicola DSM 18645	Schlesneria paludicola DSM 18645 (1123242.3)	Facultative anaerobe	Saccharolytic, fermentative	Negative		971	1440	1113			1123242.0	Kbase	kb|g.24393	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Schlesneria_paludicola_DSM_18645.xml	1123242	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Schlesneria	s__Schlesneria paludicola
Selenomonas_ruminantium_AC2024	Selenomonas ruminantium AC2024		Obligate anaerobe	Saccharolytic, fermentative	Negative		699	1260	940	Laura Kutt	04/18/16	1392501.0	Kbase	kb|g.242786	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Selenomonas_ruminantium_AC2024.xml	1392501	d__Bacteria	p__Firmicutes_C	c__Negativicutes	o__Selenomonadales	f__Selenomonadaceae	g__Selenomonas_A	s__Selenomonas_A ruminantium_B
Serratia_fonticola_RB_25	Serratia fonticola RB-25		Facultative anaerobe	Fermentative, respiratory	Negative		1195	1756	1216	Laura Kutt	04/18/16	1441930.0	Kbase	kb|g.214943	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Serratia_fonticola_RB_25.xml	1441930	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Chania	s__Chania multitudinisentens
Serratia_liquefaciens_ATCC_27592	Serratia liquefaciens ATCC 27592		Facultative anaerobe	Fermentative, respiratory	Negative		1319	1816	1249	Laura Kutt	04/18/16	1346614.0	Kbase	kb|g.210587	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Serratia_liquefaciens_ATCC_27592.xml	1346614	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Serratia	s__Serratia liquefaciens
Serratia_marcescens_subsp_marcescens_Db11	Serratia marcescens Db11	Serratia marcescens Db11 (615.1)	Facultative anaerobe	fermentative, respiratory	Negative		1335	1839	1232			273526.0	Kbase	kb|g.245248	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Serratia_marcescens_subsp_marcescens_Db11.xml	273526	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Serratia	s__Serratia bockelmannii
Shigella_dysenteriae_Sd197	Shigella dysenteriae Sd197	Shigella dysenteriae Sd197 (300267.13)	Facultative anaerobe	fermentative, respiratory	Negative		1186	1691	1163			300267.0	Kbase	kb|g.231	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Shigella_dysenteriae_Sd197.xml	300267	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia	s__Escherichia coli
Shigella_flexneri_2002017	Shigella flexneri 2002017	Shigella flexneri 2002017 (591020.3)	Facultative anaerobe	fermentative, respiratory	Negative		1258	1756	1192			591020.0	Kbase	kb|g.2556	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Shigella_flexneri_2002017.xml	591020	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia	s__Escherichia coli
Shigella_sonnei_Ss046	Shigella sonnei Ss046	Shigella sonnei Ss046 (300269.12)	Facultative anaerobe	fermentative, respiratory	Negative	Opportunistic pathogen	1222	1733	1192			300269.0	Kbase	kb|g.720	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Shigella_sonnei_Ss046.xml	300269	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia	s__Escherichia coli
Silanimonas_lenta_DSM_16282	Silanimonas lenta DSM 16282		Aerobe	Saccharolytic	Negative	Pathogen	613	1218	1011	Laura Kutt	04/19/16	1123253.0	Kbase	kb|g.207277	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Silanimonas_lenta_DSM_16282.xml	1123253	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Silanimonas	s__Silanimonas lenta
Slackia_exigua_ATCC_700122	Slackia exigua ATCC 700122	Slackia exigua ATCC 700122 (649764.3)	Obligate anaerobe	Asaccharolytic, nonfermentative	Positive		542	1042	887	chenry	04/15/16	649764.0	Kbase	kb|g.2778	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Slackia_exigua_ATCC_700122.xml	649764	d__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Eggerthellaceae	g__Slackia	s__Slackia exigua
Slackia_piriformis_YIT_12062	Slackia piriformis YIT 12062	Slackia piriformis YIT 12062 (742818.3)	Obligate anaerobe	Asaccharolytic, nonfermentative	Positive		556	1007	849	chenry	04/15/16	742818.0	ModelSEED	kb|g.27488	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Slackia_piriformis_YIT_12062.xml	742818	d__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Eggerthellaceae	g__Slackia_A	s__Slackia_A piriformis
Solobacterium_moorei_DSM_22971	Solobacterium moorei DSM 22971		Obligate anaerobe	Saccharolytic, fermentative	Positive		510	1069	808	Laura Kutt	04/18/16	1123263.0	ModelSEED	kb|g.207281	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Solobacterium_moorei_DSM_22971.xml	1123263	d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Bulleidia	s__Bulleidia moorei
Solobacterium_moorei_F0204	Solobacterium moorei F0204	Solobacterium moorei F0204 (706433.3)	Obligate anaerobe	Saccharolytic, fermentative	Positive		507	1070	803	Laura Kutt	05/30/16	706433.0	ModelSEED	kb|g.3055	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Solobacterium_moorei_F0204.xml	706433	d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Bulleidia	s__Bulleidia moorei
Sphingomonas_paucimobilis_HER1398	Sphingomonas paucimobilis HER1398		Anaerobe	Asaccharolytic	Negative		755	1281	1045			1346330.0	ModelSEED	kb|g.210585	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Sphingomonas_paucimobilis_HER1398.xml	1346330	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Sphingobacterium	s__Sphingobacterium paucimobilis
Spirosoma_linguale_DSM_74	Spirosoma linguale DSM 74	Spirosoma linguale DSM 74 (504472.7)	Aerobe	Saccharolytic	Negative		1048	1475	1152			504472.0	ModelSEED	kb|g.1845	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Spirosoma_linguale_DSM_74.xml	504472	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Spirosomaceae	g__Spirosoma	s__Spirosoma linguale
Staphylococcus_arlettae_CVD059	Staphylococcus arlettae CVD059	Staphylococcus arlettae CVD059 (1212545.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		913	1453	1095	Laura Kutt	04/18/16	1212545.0	ModelSEED	kb|g.25560	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Staphylococcus_arlettae_CVD059.xml	1212545	d__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	s__Staphylococcus arlettae
Staphylococcus_aureus_subsp_aureus_USA300_FPR3757	Staphylococcus aureus subsp. aureus USA300_FPR3757	Staphylococcus aureus subsp. aureus USA300_FPR3757 (451515.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	874	1437	1061			451515.0	ModelSEED	kb|g.1556	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Staphylococcus_aureus_subsp_aureus_USA300_FPR3757.xml	451515	d__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	s__Staphylococcus aureus
Staphylococcus_capitis_CR0101	Staphylococcus capitis CR0101		Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	776	1396	1044	Laura Kutt	04/18/16	1296619.0	ModelSEED	kb|g.209242	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Staphylococcus_capitis_CR0101.xml	1296619	d__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	s__Staphylococcus capitis
Staphylococcus_capitis_QN1	Staphylococcus capitis QN1	Staphylococcus capitis QN1 (1189311.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	848	1398	1036	Laura Kutt	05/29/16	1189311.0	ModelSEED	kb|g.25284	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Staphylococcus_capitis_QN1.xml	1189311	d__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	s__Staphylococcus capitis
Staphylococcus_caprae_C87	Staphylococcus caprae C87	Staphylococcus caprae C87 (435838.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	846	1411	1050	Laura Kutt	04/18/16	435838.0	ModelSEED	kb|g.1456	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Staphylococcus_caprae_C87.xml	435838	d__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	s__Staphylococcus capitis
Staphylococcus_cohnii_hu_01	Staphylococcus cohnii hu-01		Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		1132	1601	1178	Laura Kutt	04/18/16	1415164.0	ModelSEED	kb|g.213837	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Staphylococcus_cohnii_hu_01.xml	1415164	d__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	s__Staphylococcus cohnii
Staphylococcus_epidermidis_ATCC_12228	Staphylococcus epidermidis ATCC 12228	Staphylococcus epidermidis ATCC 12228 (176280.1)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	850	1393	1041	Laura Kutt	04/18/16	176280.0	ModelSEED	kb|g.165	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Staphylococcus_epidermidis_ATCC_12228.xml	176280	d__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	s__Staphylococcus epidermidis
Staphylococcus_equorum_subsp_equorum_Mu2	Staphylococcus equorum subsp. equorum Mu2	Staphylococcus equorum subsp. equorum Mu2 (1159488.5)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		943	1464	1089	Laura Kutt	04/18/16	1159488.0	Kbase	kb|g.24945	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Staphylococcus_equorum_subsp_equorum_Mu2.xml	1159488	d__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	s__Staphylococcus equorum
Staphylococcus_haemolyticus_JCSC1435	Staphylococcus haemolyticus JCSC1435	Staphylococcus haemolyticus JCSC1435 (279808.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	820	1381	1039	Laura Kutt	04/18/16	279808.0	Kbase	kb|g.652	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Staphylococcus_haemolyticus_JCSC1435.xml	279808	d__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	s__Staphylococcus haemolyticus
Staphylococcus_hominis_subsp_hominis_C80	Staphylococcus hominis subsp. hominis C80	Staphylococcus hominis subsp. hominis C80 (435837.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	785	1354	1037	Laura Kutt	04/18/16	435837.0	Kbase	kb|g.1455	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Staphylococcus_hominis_subsp_hominis_C80.xml	435837	d__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	s__Staphylococcus hominis
Staphylococcus_intermedius_ATCC_27335	Staphylococcus intermedius ATCC 27335		Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		502	1059	828	Laura Kutt	04/18/16	1095731.0	Kbase	kb|g.31991	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Staphylococcus_intermedius_ATCC_27335.xml	1095731	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus anginosus
Staphylococcus_lugdunensis_HKU09_01	Staphylococcus lugdunensis HKU09-01	Staphylococcus lugdunensis HKU09-01 (698737.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	841	1389	1032	Laura Kutt	04/18/16	698737.0	Kbase	kb|g.3016	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Staphylococcus_lugdunensis_HKU09_01.xml	698737	d__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	s__Staphylococcus lugdunensis
Staphylococcus_pasteuri_SP1	Staphylococcus pasteuri SP1		Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	774	1399	1046	Laura Kutt	04/18/16	1276282.0	Kbase	kb|g.208650	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Staphylococcus_pasteuri_SP1.xml	1276282	d__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	s__Staphylococcus pasteuri
Staphylococcus_pettenkoferi_VCU012	Staphylococcus pettenkoferi VCU012	Staphylococcus pettenkoferi VCU012 (904314.5)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		823	1344	1042	Laura Kutt	04/18/16	904314.0	Kbase	kb|g.28242	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Staphylococcus_pettenkoferi_VCU012.xml	904314	d__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	s__Staphylococcus pettenkoferi
Staphylococcus_saprophyticus_subsp_saprophyticus_ATCC_15305	Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305	Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 (342451.4)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	885	1409	1065	Laura Kutt	04/18/16	342451.0	Kbase	kb|g.966	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Staphylococcus_saprophyticus_subsp_saprophyticus_ATCC_15305.xml	342451	d__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	s__Staphylococcus saprophyticus
